,game_id,year,week,day,away_team,home_team,stadium,temperature,humidity,wind_speed,wind_direction,conditions,surface,over_or_under,visitor_point_spread,away_score,home_score,winner,score_diff,1QP_diff,2QP_diff,3QP_diff,4QP_diff,RFD_diff,PFD_diff,IFD_diff,RY_diff,RA_diff,PY_diff,PA_diff,PC_diff,SK_diff,INT_diff,FUM_diff,PU_diff,GPY_diff,PR_diff,PRY_diff,KR_diff,KRY_diff,IR_diff,IRY_diff,PEN_diff,TOP_diff,TD_diff,TDR_diff,TDP_diff,TDT_diff,FGM_diff,FGAT_diff,FGY_diff,RZA_diff,RZC_diff,BRY_diff,BPY_diff,SRP_diff,S1RP_diff,S2RP_diff,S3RP_diff,SPP_diff,S1PP_diff,S2PP_diff,S3PP_diff,LEA_diff,LEY_diff,LTA_diff,LTY_diff,LGA_diff,LGY_diff,MDA_diff,MDY_diff,RGA_diff,RGY_diff,RTA_diff,RTY_diff,REA_diff,REY_diff,R1A_diff,R1Y_diff,R2A_diff,R2Y_diff,R3A_diff,R3Y_diff,QBA_diff,QBY_diff,SLA_diff,SLY_diff,SMA_diff,SMY_diff,SRA_diff,SRY_diff,DLA_diff,DLY_diff,DMA_diff,DMY_diff,DRA_diff,DRY_diff,WR1A_diff,WR1Y_diff,WR3A_diff,WR3Y_diff,TEA_diff,TEY_diff,RBA_diff,RBY_diff,SGA_diff,SGY_diff,P1A_diff,P1Y_diff,P2A_diff,P2Y_diff,P3A_diff,P3Y_diff,SPC_diff,MPC_diff,LPC_diff,Q1RA_diff,Q1RY_diff,Q1PA_diff,Q1PY_diff,LCRA_diff,LCRY_diff,LCPA_diff,LCPY_diff,RZRA_diff,RZRY_diff,RZPA_diff,RZPY_diff,SKY_diff,LBS_diff,DBS_diff,SFPY_diff,DRV_diff,NPY_diff,TB_diff,I20_diff,RTD_diff,LNR_diff,LNP_diff,LBR_diff,LBP_diff,DBR_diff,DBP_diff,NHA_diff,S3A_diff,S3C_diff,L3A_diff,L3C_diff,STF_diff,DP_diff,FSP_diff,OHP_diff,PBEP_diff,DLP_diff,DSP_diff,DMP_diff,PFN_diff
823,2063,2007,15,SAT,CIN,SF,Monster Park,52.0,74.0,0.0,\N,Clear,Grass,42.5,-8.0,13,20,SF,7,0.0,4.0,6.0,-3.0,9.0,-2.0,0.0,97.0,16.0,-70.0,-4.0,2.0,2.0,0.0,0.0,-1.0,-32.0,1.0,17.0,-1.0,20.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,42.0,-122.0,16.0,8.0,3.0,5.0,0.0,-3.0,3.0,0.0,2.0,8.0,0.0,-6.0,-2.0,-4.0,8.0,42.0,4.0,31.0,2.0,12.0,2.0,8.0,8.0,47.0,4.0,14.0,4.0,30.0,3.0,15.0,-5.0,-39.0,1.0,28.0,4.0,-9.0,-5.0,-6.0,0.0,-35.0,0.0,0.0,-9.0,-83.0,0.0,-7.0,7.0,34.0,-2.0,2.0,9.0,84.0,-3.0,-99.0,2.0,22.0,-1.0,7.0,-1.0,5.0,-2.0,-2.0,-3.0,3.0,54.0,6.0,33.0,-5.0,-29.0,5.0,17.0,1.0,16.0,16.0,0.0,0.5,40.0,0.0,-35.0,1.0,0.0,0.0,11.5,1.0,-2.5,2.0,5.0,0.0,0.0,5.0,3.0,2.0,3.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,-1.0,0.0
824,2064,2007,15,SUN,ARI,NO,Louisiana Superdome,46.0,67.0,0.0,\N,Dome,MomentumTurf,47.5,3.5,24,31,NO,7,0.0,7.0,3.0,-3.0,4.0,2.0,1.0,14.0,4.0,93.0,0.0,7.0,-1.0,-1.0,1.0,-1.0,-42.0,-1.0,-26.0,1.0,11.0,1.0,31.0,-63.0,4.0,1.0,2.0,-1.0,0.0,0.0,-1.0,5.0,0.0,0.0,-2.0,53.0,5.0,0.0,4.0,1.0,7.0,6.0,2.0,-1.0,1.0,7.0,-1.0,-28.0,3.0,15.0,1.0,4.0,-1.0,16.0,2.0,11.0,-1.0,-17.0,3.0,-10.0,2.0,27.0,-1.0,-9.0,0.0,0.0,2.0,31.0,2.0,20.0,-1.0,-20.0,0.0,44.0,-2.0,-22.0,0.0,29.0,2.0,52.0,-2.0,1.0,-1.0,21.0,1.0,8.0,2.0,39.0,2.0,94.0,0.0,13.0,-3.0,-14.0,3.0,-1.0,5.0,6.0,51.0,9.0,109.0,4.0,28.0,4.0,90.0,0.0,-11.0,1.0,11.0,-11.0,-1.0,0.0,-120.0,0.0,-68.0,0.0,-2.0,0.0,-2.0,1.0,4.5,4.5,-0.5,2.5,0.0,2.0,2.0,-4.0,-1.0,-3.0,0.0,-1.0,-3.0,0.0,-2.0,0.0,-1.0,-1.0
825,2068,2007,15,SUN,GB,STL,Edward Jones Dome,32.5,86.0,0.0,\N,Dome,AstroTurf,45.0,-8.0,33,14,GB,-19,0.0,-3.0,-10.0,-6.0,5.0,2.0,-2.0,119.0,10.0,-36.0,9.0,1.0,4.0,0.0,-1.0,3.0,99.0,-3.0,-30.0,3.0,-9.0,0.0,-34.0,58.0,13.0,-1.0,0.0,-1.0,0.0,-4.0,-3.0,-165.0,-2.0,-1.0,47.0,-71.0,11.0,4.0,6.0,1.0,3.0,2.0,0.0,1.0,0.0,4.0,-2.0,13.0,5.0,22.0,6.0,32.0,3.0,41.0,-3.0,-4.0,1.0,5.0,1.0,42.0,8.0,62.0,1.0,9.0,0.0,0.0,2.0,2.0,2.0,-47.0,4.0,-15.0,1.0,0.0,1.0,-1.0,0.0,55.0,-16.0,-180.0,19.0,145.0,2.0,18.0,4.0,10.0,9.0,-16.0,5.0,13.0,0.0,-13.0,8.0,-35.0,1.0,-2.0,2.0,1.0,31.0,0.0,-68.0,0.0,0.0,0.0,0.0,-5.0,-1.0,-1.0,-1.0,28.0,3.0,0.0,-363.0,0.0,89.0,-1.0,0.0,0.0,-2.5,-0.5,10.0,1.5,3.5,1.0,0.0,2.0,2.0,2.0,-1.0,-5.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0
826,2069,2007,15,SUN,JAC,PIT,Heinz Field,35.0,79.0,19.0,SW,Light Snow,Grass,36.0,3.5,29,22,JAC,-7,-3.0,0.0,-12.0,8.0,-6.0,-5.0,-1.0,-115.0,-23.0,-91.0,0.0,-1.0,5.0,-1.0,0.0,2.0,141.0,-3.0,-3.0,1.0,5.0,1.0,50.0,24.0,-15.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-36.0,-2.0,-1.0,-54.0,-45.0,-11.0,-4.0,-4.0,-3.0,-2.0,-3.0,1.0,0.0,0.0,20.0,0.0,8.0,-6.0,-66.0,-12.0,-51.0,-10.0,-55.0,3.0,3.0,2.0,27.0,-11.0,-17.0,-7.0,-52.0,-5.0,-45.0,0.0,6.0,0.0,10.0,3.0,17.0,-3.0,-39.0,-2.0,0.0,-2.0,-14.0,4.0,-25.0,4.0,-38.0,-3.0,14.0,1.0,-14.0,-2.0,-13.0,19.0,33.0,2.0,-92.0,1.0,7.0,2.0,-6.0,1.0,-1.0,-1.0,-4.0,-8.0,2.0,-33.0,-5.0,-17.0,6.0,20.0,-4.0,-18.0,0.0,8.0,40.0,0.0,0.0,52.0,0.0,138.0,0.0,-1.0,0.0,-8.0,0.0,-9.5,3.5,-4.5,-5.5,0.0,-2.0,-2.0,1.0,0.0,-4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
827,2070,2007,15,SUN,NYJ,NE,Gillette Stadium,36.0,88.0,22.0,ENE,Rain,FieldTurf,42.0,22.0,10,20,NE,10,7.0,3.0,0.0,0.0,5.0,-2.0,0.0,41.0,18.0,-12.0,-12.0,-11.0,-4.0,0.0,-1.0,2.0,87.0,-2.0,-14.0,-2.0,-71.0,0.0,5.0,6.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,27.0,-1.0,1.0,-38.0,46.0,13.0,8.0,3.0,2.0,-9.0,-8.0,-2.0,1.0,3.0,21.0,5.0,-17.0,5.0,8.0,3.0,27.0,-2.0,10.0,1.0,-7.0,3.0,17.0,9.0,24.0,6.0,29.0,3.0,6.0,3.0,5.0,-10.0,-19.0,-1.0,-30.0,-2.0,-32.0,0.0,-16.0,0.0,0.0,0.0,46.0,10.0,64.0,-9.0,-45.0,-10.0,-71.0,-3.0,1.0,-26.0,-75.0,-8.0,-20.0,-6.0,4.0,-2.0,-1.0,-2.0,-9.0,0.0,7.0,14.0,5.0,25.0,1.0,4.0,6.0,56.0,4.0,15.0,-3.0,-18.0,-34.0,-3.5,0.0,-57.0,-1.0,73.0,0.0,1.0,0.0,7.0,0.0,6.5,-8.5,4.5,1.5,-24.0,-1.0,2.0,1.0,2.0,-1.0,0.0,4.0,-2.0,-2.0,0.0,-1.0,1.0,0.0
828,2071,2007,15,SUN,SEA,CAR,Bank of America Stadium,45.0,78.0,18.0,SW,Sunny,Grass,37.5,-7.0,10,13,CAR,3,0.0,0.0,0.0,3.0,0.0,-2.0,-1.0,70.0,24.0,-30.0,-14.0,-8.0,-3.0,0.0,-1.0,-3.0,-90.0,-3.0,-24.0,0.0,-28.0,0.0,0.0,39.0,11.0,0.0,1.0,-1.0,0.0,1.0,2.0,67.0,-1.0,-1.0,-11.0,9.0,3.0,1.0,0.0,2.0,-9.0,-8.0,-5.0,4.0,2.0,4.0,2.0,10.0,5.0,14.0,5.0,35.0,5.0,16.0,1.0,-26.0,4.0,3.0,9.0,18.0,14.0,-10.0,1.0,48.0,1.0,-10.0,-2.0,-5.0,-7.0,-56.0,-5.0,-37.0,-1.0,-38.0,2.0,70.0,-1.0,0.0,-6.0,-89.0,1.0,2.0,2.0,58.0,-11.0,-37.0,5.0,21.0,-11.0,-75.0,-12.0,15.0,6.0,30.0,0.0,-6.0,-2.0,6.0,27.0,-3.0,23.0,8.0,40.0,-5.0,-17.0,1.0,-4.0,-2.0,-20.0,-36.0,-2.0,0.0,-34.0,0.0,-74.0,-2.0,-3.0,0.0,11.0,-1.0,6.0,-2.5,7.0,-3.5,-4.0,1.0,0.0,5.0,2.0,11.0,0.0,1.0,1.0,-2.0,0.0,1.0,0.0,0.0
829,2072,2007,15,SUN,TEN,KC,Arrowhead Stadium,22.0,71.0,6.0,SW,Clear,Grass,34.0,-3.5,26,17,TEN,-9,-7.0,11.0,-7.0,-6.0,-3.0,1.0,0.0,-61.0,-13.0,38.0,17.0,9.0,-1.0,2.0,1.0,0.0,-2.0,-1.0,-14.0,5.0,97.0,-2.0,-11.0,26.0,-1.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-103.0,-2.0,1.0,-46.0,-73.0,-8.0,-9.0,-2.0,3.0,11.0,4.0,1.0,6.0,-2.0,-18.0,-1.0,-10.0,0.0,0.0,-7.0,-26.0,0.0,0.0,-2.0,-6.0,-1.0,-1.0,-12.0,-62.0,-4.0,-23.0,3.0,24.0,1.0,6.0,11.0,45.0,7.0,74.0,-1.0,-3.0,0.0,-59.0,-2.0,-17.0,1.0,0.0,5.0,-36.0,1.0,5.0,10.0,35.0,-1.0,22.0,0.0,60.0,11.0,-3.0,1.0,-37.0,4.0,78.0,0.0,12.0,-3.0,-6.0,-21.0,-1.0,-25.0,-4.0,-22.0,1.0,-2.0,-4.0,-20.0,1.0,17.0,-12.0,0.0,0.0,-172.0,-1.0,-16.0,0.0,0.0,0.0,-9.0,-1.0,2.5,2.0,-6.5,9.0,2.0,4.0,3.0,-1.0,3.0,-4.0,0.0,1.0,4.0,-1.0,0.0,0.0,0.0,0.0
830,2074,2007,15,SUN,DET,SD,Qualcomm Stadium,67.0,63.0,8.0,WSW,Clear,Grass,45.5,10.0,14,51,SD,37,17.0,10.0,3.0,7.0,13.0,-7.0,1.0,251.0,41.0,-160.0,-25.0,-12.0,0.0,-5.0,-1.0,-1.0,-24.0,1.0,9.0,-7.0,-93.0,5.0,63.0,-13.0,23.0,4.0,4.0,-1.0,1.0,3.0,3.0,89.0,6.0,3.0,178.0,0.0,24.0,17.0,3.0,4.0,-13.0,-12.0,-4.0,3.0,11.0,50.0,1.0,-3.0,0.0,0.0,23.0,172.0,0.0,0.0,3.0,7.0,3.0,15.0,26.0,166.0,7.0,7.0,8.0,68.0,0.0,0.0,-13.0,-44.0,-7.0,-56.0,-2.0,-8.0,-3.0,-35.0,0.0,4.0,0.0,-21.0,-20.0,-119.0,-7.0,-23.0,4.0,-1.0,-2.0,-17.0,-11.0,-48.0,-22.0,-137.0,-3.0,-86.0,0.0,63.0,0.0,-8.0,-4.0,10.0,67.0,-1.0,34.0,0.0,0.0,0.0,0.0,14.0,33.0,4.0,-15.0,0.0,0.0,0.0,223.0,0.0,-35.0,1.0,0.0,0.0,8.0,1.0,9.0,-6.0,20.0,-6.0,0.0,3.0,2.0,7.0,7.0,11.0,7.0,1.0,0.0,2.0,-2.0,-1.0,-1.0,0.0
831,2076,2007,15,SN,WAS,NYG,Giants Stadium,36.0,75.0,18.0,WSW,Cloudy,FieldTurf,36.5,4.5,22,10,WAS,-12,-3.0,-10.0,1.0,0.0,0.0,6.0,0.0,-16.0,-5.0,12.0,27.0,10.0,0.0,0.0,1.0,-2.0,-100.0,-1.0,19.0,1.0,47.0,0.0,0.0,0.0,2.0,-1.0,-2.0,1.0,0.0,-2.0,-1.0,-73.0,-2.0,-1.0,-20.0,-100.0,1.0,1.0,-2.0,2.0,8.0,4.0,2.0,2.0,-5.0,-45.0,5.0,43.0,3.0,4.0,-2.0,-34.0,-4.0,0.0,2.0,39.0,-4.0,-23.0,-2.0,-7.0,-5.0,-6.0,2.0,-3.0,1.0,1.0,-1.0,-8.0,3.0,12.0,17.0,65.0,2.0,0.0,1.0,19.0,5.0,-70.0,18.0,13.0,2.0,8.0,-3.0,-15.0,10.0,12.0,38.0,123.0,10.0,2.0,10.0,8.0,7.0,2.0,3.0,9.0,-2.0,4.0,2.0,1.0,19.0,0.0,0.0,0.0,0.0,-7.0,-40.0,3.0,21.0,6.0,0.0,0.0,-61.0,-1.0,-80.0,0.0,-1.0,0.0,-8.5,-1.0,6.5,2.0,-1.0,7.0,13.0,8.0,5.0,0.0,-1.0,-1.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,1.0
832,2077,2007,15,MN,CHI,MIN,Metrodome,65.0,73.33333333333333,0.0,\N,Dome,FieldTurf,43.0,10.0,13,20,MIN,7,-3.0,-4.0,6.0,8.0,6.0,2.0,2.0,107.0,14.0,59.0,-9.0,-4.0,1.0,2.0,1.0,-3.0,-116.0,-1.0,-16.0,0.0,-8.0,-2.0,-10.0,-65.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,72.0,97.0,10.0,5.0,3.0,2.0,-5.0,-7.0,0.0,2.0,4.0,20.0,2.0,9.0,0.0,-10.0,2.0,24.0,3.0,11.0,0.0,0.0,3.0,55.0,13.0,52.0,1.0,42.0,0.0,15.0,1.0,29.0,-8.0,-65.0,-6.0,-3.0,2.0,41.0,2.0,26.0,2.0,55.0,-1.0,0.0,-6.0,15.0,2.0,60.0,-1.0,-1.0,-4.0,-20.0,-11.0,2.0,-6.0,-29.0,0.0,0.0,-2.0,77.0,-4.0,-2.0,2.0,2.0,22.0,-1.0,39.0,10.0,59.0,-7.0,-46.0,4.0,20.0,-2.0,-15.0,6.0,2.0,0.0,-161.0,1.0,-112.0,-1.0,2.0,0.0,2.0,0.0,3.5,-1.0,7.5,-3.0,0.0,-2.0,1.0,1.0,2.0,3.0,0.0,-4.0,-1.0,-1.0,-1.0,1.0,-3.0,1.0
833,2082,2007,16,SUN,HOU,IND,RCA Dome,42.0,80.33333333333333,0.0,\N,Dome,FieldTurf,45.0,7.0,15,38,IND,23,-4.0,21.0,14.0,-8.0,7.0,7.0,1.0,57.0,9.0,105.0,4.0,9.0,1.0,-3.0,1.0,-2.0,-108.0,-1.0,-12.0,-4.0,-145.0,3.0,35.0,-15.0,12.0,3.0,2.0,1.0,0.0,1.0,0.0,29.0,3.0,3.0,33.0,83.0,9.0,4.0,2.0,3.0,6.0,8.0,-2.0,0.0,3.0,11.0,-3.0,-9.0,1.0,2.0,1.0,9.0,1.0,7.0,1.0,3.0,5.0,34.0,1.0,41.0,4.0,-7.0,4.0,23.0,1.0,1.0,3.0,48.0,-4.0,-19.0,8.0,51.0,-3.0,-17.0,-2.0,-4.0,2.0,48.0,0.0,22.0,1.0,35.0,4.0,58.0,-1.0,-8.0,21.0,142.0,11.0,136.0,-5.0,-29.0,-1.0,-2.0,5.0,3.0,1.0,3.0,-4.0,2.0,34.0,0.0,0.0,0.0,0.0,5.0,26.0,5.0,21.0,2.0,0.0,0.0,-43.0,1.0,-120.0,0.0,-3.0,0.0,3.5,3.0,-2.0,0.0,5.5,5.0,-1.0,3.0,3.0,-1.0,1.0,2.0,0.0,-2.0,0.0,1.0,2.0,0.0,-1.0,0.0
834,2083,2007,16,SUN,KC,DET,Ford Field,68.0,87.66666666666669,0.0,\N,Dome,FieldTurf,43.5,4.5,20,25,DET,5,9.0,-4.0,3.0,-3.0,-1.0,-10.0,-2.0,75.0,13.0,-245.0,-31.0,-24.0,-2.0,0.0,0.0,-1.0,-48.0,2.0,26.0,-1.0,8.0,0.0,59.0,-26.0,-4.0,-1.0,0.0,-2.0,1.0,3.0,3.0,113.0,0.0,-1.0,84.0,-88.0,1.0,2.0,-1.0,0.0,-18.0,-9.0,-6.0,-3.0,1.0,-4.0,-3.0,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0,11.0,55.0,4.0,15.0,9.0,55.0,5.0,-4.0,-1.0,11.0,3.0,9.0,-13.0,-93.0,-3.0,-18.0,-11.0,-61.0,-1.0,-26.0,0.0,-6.0,-3.0,-34.0,-5.0,-43.0,-4.0,-35.0,-17.0,-139.0,-4.0,-20.0,-17.0,-149.0,-17.0,-105.0,-12.0,-40.0,-4.0,-79.0,-8.0,-12.0,-4.0,5.0,25.0,-7.0,16.0,9.0,35.0,-11.0,-110.0,3.0,11.0,-2.0,-4.0,-14.0,-1.0,0.0,184.0,-1.0,-2.0,-1.0,4.0,0.0,10.5,-2.5,3.5,-4.5,-1.0,-13.0,-1.0,-3.0,0.0,3.0,0.0,7.0,9.0,-1.0,-1.0,1.0,0.0,3.0,0.0,-3.0
835,2084,2007,16,SUN,MIA,NE,Gillette Stadium,43.0,95.0,7.0,S,Rain,Grass,45.0,22.0,7,28,NE,21,7.0,21.0,-7.0,0.0,0.0,3.0,1.0,89.0,2.0,71.0,-7.0,0.0,-4.0,2.0,2.0,-5.0,-195.0,5.0,53.0,-2.0,-26.0,-2.0,-13.0,-14.0,-3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,94.0,-3.0,1.0,0.0,0.0,1.0,5.0,0.0,3.0,2.0,1.0,2.0,-2.0,-1.0,-2.0,39.0,-2.0,-15.0,4.0,12.0,3.0,18.0,0.0,4.0,-1.0,50.0,0.0,-31.0,3.0,40.0,0.0,3.0,-9.0,3.0,2.0,6.0,-4.0,36.0,1.0,27.0,3.0,0.0,0.0,-28.0,16.0,150.0,-7.0,-26.0,-11.0,-38.0,-5.0,-42.0,4.0,160.0,-1.0,-39.0,-4.0,89.0,-6.0,21.0,-5.0,4.0,1.0,-2.0,39.0,4.0,59.0,0.0,0.0,0.0,0.0,-3.0,-17.0,-3.0,2.0,-27.0,-2.5,0.0,-67.0,-1.0,-162.0,1.0,1.0,0.0,6.5,1.0,-5.5,-5.0,2.0,0.0,-3.0,0.0,1.0,-7.0,-1.0,3.0,0.0,-2.0,3.0,0.0,0.0,-2.0,0.0,0.0
836,2086,2007,16,SUN,OAK,JAC,Jacksonville Municipal Stadium,69.0,78.0,6.0,S,Chance Rain,Grass,39.0,13.0,11,49,JAC,38,14.0,11.0,7.0,6.0,2.0,7.0,4.0,91.0,-2.0,131.0,-5.0,3.0,-2.0,-2.0,0.0,-2.0,-96.0,2.0,65.0,-7.0,-146.0,2.0,-25.0,-46.0,-6.0,6.0,3.0,3.0,0.0,-1.0,-1.0,-41.0,5.0,4.0,93.0,130.0,1.0,3.0,-4.0,2.0,4.0,4.0,-1.0,1.0,-6.0,2.0,0.0,0.0,0.0,0.0,6.0,84.0,0.0,0.0,0.0,0.0,-2.0,-17.0,4.0,89.0,-4.0,-55.0,-2.0,35.0,6.0,35.0,-3.0,-8.0,1.0,73.0,-2.0,5.0,-3.0,0.0,1.0,11.0,2.0,37.0,-3.0,26.0,1.0,15.0,-2.0,2.0,0.0,81.0,8.0,174.0,-1.0,60.0,-2.0,7.0,-4.0,64.0,0.0,-1.0,4.0,-3.0,57.0,-4.0,-7.0,0.0,0.0,0.0,0.0,6.0,26.0,-1.0,16.0,-7.0,0.0,0.0,72.0,-1.0,-31.0,0.0,-1.0,0.0,-2.5,1.0,0.0,1.5,-1.5,-2.5,2.0,-4.0,-2.0,-2.0,3.0,-7.0,0.0,0.0,-2.0,1.0,-1.0,0.0,-3.0,0.0
837,2087,2007,16,SUN,PHI,NO,Louisiana Superdome,49.0,71.5,0.0,\N,Dome,MomentumTurf,46.5,3.5,38,23,PHI,-15,-7.0,0.0,-7.0,-1.0,-5.0,3.0,0.0,-122.0,-7.0,30.0,10.0,6.0,-2.0,1.0,-1.0,1.0,52.0,-2.0,7.0,2.0,31.0,-1.0,-13.0,35.0,-4.0,-3.0,1.0,-3.0,-1.0,2.0,2.0,112.0,1.0,0.0,-114.0,13.0,-8.0,-2.0,-4.0,-2.0,2.0,3.0,1.0,-2.0,-4.0,-77.0,3.0,0.0,0.0,-22.0,-1.0,-5.0,0.0,4.0,-2.0,-19.0,-3.0,-7.0,-1.0,-16.0,-6.0,-56.0,0.0,-54.0,0.0,0.0,0.0,50.0,-1.0,-40.0,5.0,0.0,2.0,-5.0,1.0,0.0,-1.0,21.0,-1.0,-28.0,-1.0,-12.0,4.0,3.0,6.0,55.0,6.0,-16.0,3.0,56.0,3.0,-12.0,2.0,-14.0,4.0,3.0,-1.0,-2.0,-95.0,5.0,29.0,-2.0,-4.0,-7.0,-52.0,4.0,-24.0,-4.0,-17.0,-4.0,1.0,0.0,33.0,1.0,79.0,-1.0,2.0,0.0,-1.5,0.0,0.5,8.0,-6.0,2.0,0.0,1.0,-1.0,1.0,-1.0,6.0,0.0,1.0,0.0,0.0,-2.0,0.0,1.0,0.0
838,2089,2007,16,SUN,ATL,ARI,University of Phoenix Stadium,58.0,17.0,3.0,NW,\N,Grass,43.5,10.0,27,30,ARI,3,0.0,10.0,0.0,-10.0,-5.0,9.0,-1.0,-26.0,4.0,58.0,8.0,8.0,-2.0,-1.0,0.0,2.0,59.0,-2.0,-37.0,2.0,29.0,1.0,0.0,-17.0,8.5,0.0,-1.0,1.0,0.0,1.0,1.0,48.0,1.0,1.0,-66.0,8.0,-1.0,2.0,0.0,-3.0,0.0,-9.0,6.0,3.0,0.0,-7.0,-4.0,-8.0,0.0,0.0,6.0,-16.0,0.0,0.0,4.0,8.0,-2.0,-5.0,7.0,28.0,0.0,6.0,-3.0,-62.0,1.0,-2.0,2.0,-13.0,6.0,81.0,-2.0,-35.0,1.0,50.0,0.0,-48.0,1.0,25.0,3.0,39.0,0.0,-21.0,-1.0,17.0,6.0,25.0,2.0,45.0,-7.0,-112.0,9.0,134.0,4.0,50.0,8.0,-6.0,6.0,-1.0,-46.0,0.0,28.0,3.0,3.0,3.0,37.0,-1.0,-9.0,2.0,11.0,-12.0,-1.0,0.0,62.0,1.0,3.0,1.0,1.0,0.0,7.0,5.5,1.0,0.0,-2.0,0.5,0.0,-2.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-2.0,-2.0,-1.0,2.0,-4.0,0.0
839,2090,2007,16,SUN,BAL,SEA,Qwest Field,43.0,95.0,0.0,\N,Rain,FieldTurf,38.5,11.0,6,27,SEA,21,0.0,21.0,6.0,-6.0,4.0,1.0,3.0,39.0,8.0,5.0,-4.0,3.0,0.0,2.0,-3.0,-4.0,-156.0,2.0,29.0,-4.0,-93.0,-2.0,-20.0,-69.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,81.0,4.0,1.0,15.0,-13.0,10.0,4.0,5.0,1.0,5.0,8.0,0.0,-3.0,2.0,16.0,1.0,-31.0,-1.0,5.0,0.0,-6.0,2.0,10.0,4.0,39.0,0.0,1.0,4.0,8.0,0.0,33.0,4.0,-7.0,3.0,18.0,-1.0,34.0,2.0,45.0,-3.0,-24.0,1.0,27.0,1.0,0.0,-3.0,0.0,1.0,27.0,-2.0,-1.0,-2.0,-15.0,-1.0,11.0,-18.0,-70.0,1.0,111.0,1.0,-53.0,-6.0,-34.0,-1.0,1.0,3.0,-1.0,-3.0,8.0,85.0,0.0,0.0,0.0,0.0,5.0,-1.0,6.0,16.0,-2.0,-0.5,0.0,166.0,-1.0,-127.0,0.0,0.0,0.0,1.5,0.0,1.0,2.5,4.5,-0.5,1.0,3.0,0.0,-2.0,-1.0,1.0,7.0,0.0,-1.0,-2.0,-2.0,-2.0,-1.0,0.0
840,2091,2007,16,SUN,NYJ,TEN,LP Field,42.0,38.0,10.0,W,Sunny,Grass,37.0,8.5,6,10,TEN,4,0.0,1.0,3.0,0.0,2.0,2.0,-1.0,62.0,9.0,-82.0,-10.0,-14.0,-3.0,-1.0,1.0,0.0,13.0,0.0,-9.0,-2.0,-43.0,1.0,0.0,4.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,46.0,-1.0,0.0,28.0,-84.0,5.0,3.0,2.0,0.0,-4.0,0.0,-4.0,0.0,-1.0,3.0,7.0,32.0,2.0,17.0,4.0,13.0,-5.0,-23.0,1.0,19.0,0.0,0.0,4.0,31.0,4.0,19.0,0.0,11.0,1.0,-2.0,-7.0,-41.0,-1.0,-13.0,-2.0,-27.0,-1.0,-37.0,2.0,19.0,0.0,0.0,-5.0,-95.0,1.0,3.0,-4.0,-12.0,-2.0,6.0,-10.0,-66.0,-1.0,35.0,-6.0,-65.0,-5.0,-52.0,-9.0,-3.0,-2.0,6.0,40.0,3.0,7.0,9.0,37.0,-5.0,-17.0,-2.0,3.0,-4.0,2.0,-16.0,3.0,0.0,83.0,1.0,4.0,0.0,1.0,0.0,4.0,-2.0,1.0,-3.5,2.0,-7.5,-16.0,-4.0,-3.0,3.0,4.0,1.0,0.0,0.0,-2.0,1.0,1.0,0.0,-1.0,1.0
841,2092,2007,16,SN,WAS,MIN,Metrodome,68.0,43.0,0.0,\N,Dome,FieldTurf,41.0,6.5,32,21,WAS,-11,-9.0,-13.0,4.0,7.0,1.0,1.0,2.0,-19.0,-7.0,-49.0,9.0,2.0,-1.0,2.0,1.0,-2.0,-59.0,0.0,22.0,3.0,51.0,-2.0,-49.0,-12.0,-1.0,-1.0,1.0,-2.0,0.0,-1.0,0.0,-26.0,-1.0,1.0,-9.0,-108.0,-6.0,-5.0,-1.0,0.0,4.0,0.0,6.0,-2.0,-3.0,5.0,-1.0,-7.0,3.0,-5.0,-6.0,1.0,-3.0,-6.0,3.0,14.0,0.0,-11.0,2.0,-16.0,-6.0,-10.0,-3.0,17.0,8.0,44.0,5.0,51.0,2.0,16.0,0.0,-21.0,-1.0,-71.0,-1.0,-33.0,2.0,0.0,4.0,-52.0,3.0,0.0,1.0,-16.0,1.0,19.0,19.0,92.0,2.0,-21.0,8.0,7.0,-2.0,-35.0,-2.0,8.0,-4.0,-4.0,-2.0,-4.0,-67.0,0.0,0.0,0.0,0.0,-2.0,-16.0,1.0,-2.0,0.0,-2.0,1.0,-88.0,2.0,-37.0,0.0,0.0,0.0,-10.5,0.0,2.5,2.0,1.0,3.0,0.0,0.0,0.0,-2.0,1.0,-5.0,-2.0,-2.0,1.0,2.0,0.0,-2.0,-1.0,1.0
