,game_id,year,week,day,away_team,home_team,stadium,temperature,humidity,wind_speed,wind_direction,conditions,surface,over_or_under,visitor_point_spread,away_score,home_score,winner,score_diff,1QP_diff,2QP_diff,3QP_diff,4QP_diff,RFD_diff,PFD_diff,IFD_diff,RY_diff,RA_diff,PY_diff,PA_diff,PC_diff,SK_diff,INT_diff,FUM_diff,PU_diff,GPY_diff,PR_diff,PRY_diff,KR_diff,KRY_diff,IR_diff,IRY_diff,PEN_diff,TOP_diff,TD_diff,TDR_diff,TDP_diff,TDT_diff,FGM_diff,FGAT_diff,FGY_diff,RZA_diff,RZC_diff,BRY_diff,BPY_diff,SRP_diff,S1RP_diff,S2RP_diff,S3RP_diff,SPP_diff,S1PP_diff,S2PP_diff,S3PP_diff,LEA_diff,LEY_diff,LTA_diff,LTY_diff,LGA_diff,LGY_diff,MDA_diff,MDY_diff,RGA_diff,RGY_diff,RTA_diff,RTY_diff,REA_diff,REY_diff,R1A_diff,R1Y_diff,R2A_diff,R2Y_diff,R3A_diff,R3Y_diff,QBA_diff,QBY_diff,SLA_diff,SLY_diff,SMA_diff,SMY_diff,SRA_diff,SRY_diff,DLA_diff,DLY_diff,DMA_diff,DMY_diff,DRA_diff,DRY_diff,WR1A_diff,WR1Y_diff,WR3A_diff,WR3Y_diff,TEA_diff,TEY_diff,RBA_diff,RBY_diff,SGA_diff,SGY_diff,P1A_diff,P1Y_diff,P2A_diff,P2Y_diff,P3A_diff,P3Y_diff,SPC_diff,MPC_diff,LPC_diff,Q1RA_diff,Q1RY_diff,Q1PA_diff,Q1PY_diff,LCRA_diff,LCRY_diff,LCPA_diff,LCPY_diff,RZRA_diff,RZRY_diff,RZPA_diff,RZPY_diff,SKY_diff,LBS_diff,DBS_diff,SFPY_diff,DRV_diff,NPY_diff,TB_diff,I20_diff,RTD_diff,LNR_diff,LNP_diff,LBR_diff,LBP_diff,DBR_diff,DBP_diff,NHA_diff,S3A_diff,S3C_diff,L3A_diff,L3C_diff,STF_diff,DP_diff,FSP_diff,OHP_diff,PBEP_diff,DLP_diff,DSP_diff,DMP_diff,PFN_diff
1303,2167,2008,3,MN,NYJ,SD,Qualcomm Stadium,71.0,61.0,8.0,WSW,Sunny,Grass,44.0,9.0,29,48,SD,19,3.0,14.0,7.0,-5.0,6.0,-5.0,-2.0,68.0,20.0,-17.0,-22.0,-14.0,-3.0,-2.0,-1.0,-1.0,-28.0,0.0,0.0,-6.0,-250.0,2.0,30.0,32.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,53.0,-1.0,1.0,21.0,91.0,11.0,6.0,3.0,2.0,-10.0,-10.0,-4.0,4.0,0.0,-1.0,1.0,1.0,2.0,5.0,14.0,49.0,0.0,0.0,2.0,13.0,1.0,1.0,13.0,45.0,5.0,17.0,2.0,6.0,-1.0,-4.0,-14.0,-114.0,-7.0,1.0,-1.0,-21.0,-1.0,0.0,1.0,27.0,0.0,60.0,-12.0,-50.0,-7.0,1.0,-7.0,-37.0,4.0,39.0,-20.0,-70.0,-16.0,-49.0,-9.0,-62.0,0.0,94.0,-4.0,-12.0,2.0,4.0,7.0,3.0,15.0,0.0,0.0,0.0,0.0,4.0,10.0,-9.0,0.0,-30.0,-3.0,0.0,-92.0,0.0,-28.0,0.0,-1.0,0.0,8.5,1.0,7.5,1.5,2.0,-16.5,0.0,3.0,2.0,-1.0,3.0,2.0,0.0,-1.0,0.0,-1.0,1.0,3.0,2.0,0.0
1304,2168,2008,4,SUN,DEN,KC,Arrowhead Stadium,74.0,65.0,7.0,SW,Mostly Sunny,Grass,46.5,-9.0,19,33,KC,14,6.0,-3.0,0.0,11.0,3.0,-8.0,0.0,120.0,10.0,-195.0,-20.0,-8.0,0.0,-2.0,-1.0,1.0,56.0,0.0,-35.0,-3.0,-44.0,2.0,39.0,23.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,-42.0,2.0,2.0,86.0,-168.0,6.0,5.0,1.0,0.0,-15.0,-12.0,-2.0,-1.0,-1.0,17.0,6.0,24.0,0.0,0.0,2.0,24.0,0.0,0.0,1.0,25.0,2.0,11.0,4.0,66.0,4.0,36.0,2.0,-1.0,0.0,0.0,0.0,-55.0,-6.0,-30.0,-9.0,-56.0,2.0,5.0,-3.0,-42.0,-2.0,0.0,-13.0,-99.0,-9.0,-57.0,-4.0,-8.0,6.0,-40.0,-32.0,-228.0,-11.0,-128.0,-6.0,-65.0,-3.0,-5.0,1.0,-5.0,-4.0,5.0,52.0,4.0,21.0,8.0,67.0,6.0,58.0,11.0,33.0,-7.0,-17.0,-6.0,-0.5,0.0,238.0,0.0,21.0,0.0,2.0,0.0,3.0,-2.0,2.5,1.5,2.5,-6.5,-12.0,-2.0,-1.0,1.0,2.0,2.0,0.0,-1.0,1.0,2.0,0.0,0.0,1.0,-1.0
1305,2170,2008,4,SUN,HOU,JAC,Jacksonville Municipal Stadium,82.0,39.0,7.0,N,Chance Rain,Grass,42.5,7.0,27,30,JAC,3,4.0,-4.0,0.0,0.0,3.0,-4.0,-1.0,60.0,2.0,-71.0,-6.0,-6.0,1.0,0.0,0.0,0.0,6.0,0.0,20.0,1.0,57.0,0.0,0.0,12.0,-1.5,0.0,2.0,-2.0,0.0,1.0,1.0,49.0,0.0,0.0,33.0,-60.0,5.0,1.0,0.0,4.0,-2.0,6.0,-3.0,-5.0,-1.0,17.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,-1.0,14.0,-1.0,4.0,0.0,-8.0,3.0,63.0,2.0,17.0,4.0,-25.0,-7.0,-71.0,1.0,54.0,0.0,24.0,-2.0,-42.0,-1.0,-11.0,-1.0,9.0,2.0,27.0,-4.0,-86.0,-2.0,-21.0,10.0,20.0,1.0,82.0,-4.0,-92.0,-2.0,-61.0,-7.0,3.0,-2.0,-3.0,24.0,-8.0,-41.0,5.0,17.0,-1.0,-50.0,2.0,20.0,-3.0,-20.0,0.0,1.0,0.0,70.0,0.0,26.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-2.0,-3.0,0.0,1.0,1.0,-2.0,-4.0,-2.0,0.0,-1.0,2.0,-1.0,0.0,1.0,-1.0,0.0
1306,2171,2008,4,SUN,ARI,NYJ,The Meadowlands,69.0,97.0,0.0,CALM,Cloudy,FieldTurf,44.5,1.5,35,56,NYJ,21,0.0,34.0,-21.0,8.0,1.0,-12.0,1.0,47.0,11.0,-142.0,-23.0,-16.0,-3.0,-2.0,-4.0,1.0,57.0,-1.0,-1.0,-5.0,-153.0,2.0,-1.0,-10.0,-2.0,2.0,-3.0,4.0,1.0,2.0,2.0,50.0,-3.0,-2.0,30.0,5.0,6.0,6.0,0.0,0.0,-14.0,-11.0,-4.0,1.0,5.0,35.0,0.0,3.0,0.0,-1.0,1.0,5.0,0.0,-1.0,3.0,6.0,2.0,0.0,8.0,37.0,2.0,8.0,1.0,2.0,0.0,0.0,-2.0,-78.0,-6.0,-24.0,-11.0,-70.0,-1.0,44.0,2.0,14.0,-3.0,-59.0,-19.0,-169.0,-7.0,-50.0,5.0,54.0,0.0,-8.0,-29.0,-263.0,-21.0,-120.0,-6.0,-78.0,2.0,66.0,1.0,-12.0,-4.0,0.0,-6.0,-1.0,9.0,0.0,0.0,0.0,0.0,1.0,-11.0,-7.0,5.0,-41.0,-3.0,0.0,154.0,-2.0,56.0,0.0,-1.0,0.0,2.0,1.5,7.0,-4.0,5.0,-12.5,-20.0,2.0,1.0,-1.0,2.0,6.0,7.0,-2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0
1307,2172,2008,4,SUN,SF,NO,Louisiana Superdome,82.0,92.0,0.0,\N,Dome,MomentumTurf,48.0,5.0,17,31,NO,14,-3.0,18.0,-3.0,2.0,2.0,0.0,2.0,13.0,13.0,142.0,-1.0,5.0,-6.0,-1.0,0.0,0.0,-31.0,0.0,0.0,-2.0,-66.0,1.0,38.0,60.0,6.0,3.0,1.0,2.0,0.0,-2.0,-2.0,-103.0,0.0,1.0,-1.0,86.0,5.0,-1.0,5.0,1.0,2.0,1.0,0.0,1.0,-3.0,-19.0,2.0,3.0,9.0,22.0,-1.0,-3.0,5.0,20.0,1.0,-3.0,0.0,-7.0,4.0,-17.0,7.0,25.0,2.0,5.0,-1.0,-1.0,1.0,3.0,-1.0,-25.0,-1.0,-32.0,-2.0,39.0,-1.0,-18.0,4.0,118.0,2.0,128.0,-10.0,-31.0,4.0,-4.0,5.0,-8.0,3.0,59.0,-2.0,-13.0,-4.0,105.0,-1.0,31.0,3.0,1.0,1.0,3.0,-3.0,4.0,20.0,0.0,0.0,0.0,0.0,8.0,17.0,-1.0,22.0,-36.0,0.0,-1.0,12.0,0.0,-31.0,0.0,-1.0,0.0,8.0,0.0,4.5,4.0,-0.5,-2.0,0.0,1.0,1.0,-1.0,2.0,5.0,0.0,4.0,1.0,2.0,0.0,-2.0,0.0,0.0
1308,2175,2008,4,SUN,GB,TB,Raymond James Stadium,81.0,58.0,5.0,ESE,Cloudy,Grass,42.5,1.5,21,30,TB,9,-7.0,13.0,0.0,3.0,7.0,1.0,4.0,153.0,20.0,-4.0,-2.0,-1.0,-3.0,0.0,-1.0,-1.0,8.0,-1.0,-2.0,-2.0,15.0,0.0,-93.0,-4.0,14.0,0.0,1.0,-1.0,0.0,3.0,3.0,83.0,6.0,2.0,76.0,-94.0,16.0,7.0,6.0,3.0,0.0,3.0,-1.0,-2.0,2.0,-3.0,-1.0,-13.0,6.0,69.0,8.0,25.0,4.0,45.0,2.0,17.0,-1.0,6.0,12.0,84.0,8.0,57.0,0.0,5.0,1.0,3.0,-1.0,33.0,8.0,18.0,-3.0,21.0,-1.0,-46.0,-3.0,-48.0,-1.0,0.0,-1.0,-50.0,-2.0,-10.0,2.0,29.0,0.0,9.0,-4.0,-41.0,-1.0,58.0,-3.0,-11.0,-1.0,-51.0,-2.0,2.0,-1.0,-5.0,-13.0,-4.0,-46.0,13.0,84.0,3.0,45.0,8.0,17.0,6.0,14.0,-18.0,-1.0,0.0,151.0,1.0,-14.0,1.0,0.0,0.0,4.0,0.0,9.0,3.0,6.0,-3.0,2.0,-2.0,2.0,-2.0,-2.0,-2.0,0.0,1.0,1.0,0.0,1.0,-4.0,1.0,0.0
1309,2177,2008,4,SUN,SD,OAK,Oakland-Alameda County Coliseum,78.0,64.0,11.0,NW,Sunny,Grass,45.0,-7.0,28,18,SD,-10,5.0,10.0,-3.0,-22.0,-5.0,2.0,0.0,-69.0,-7.0,97.0,12.0,8.0,2.0,-1.0,1.0,2.0,80.0,0.0,15.0,1.0,-31.0,1.0,29.0,49.0,1.0,-2.0,-2.0,0.0,0.0,1.0,0.0,7.0,-1.0,-2.0,-53.0,47.0,-4.0,0.0,-1.0,-3.0,6.0,0.0,5.0,1.0,0.0,-1.0,-7.0,-11.0,0.0,-8.0,-2.0,-7.0,3.0,13.0,1.0,-5.0,-2.0,-43.0,-3.0,1.0,-1.0,-35.0,-3.0,-28.0,-1.0,-2.0,0.0,31.0,7.0,34.0,0.0,-8.0,2.0,-18.0,-1.0,39.0,2.0,16.0,-5.0,-49.0,7.0,35.0,1.0,34.0,7.0,74.0,16.0,54.0,3.0,19.0,6.0,94.0,5.0,-19.0,3.0,4.0,1.0,2.0,12.0,6.0,29.0,1.0,-61.0,8.0,30.0,2.0,-4.0,1.0,2.0,0.0,3.5,0.0,-20.0,1.0,115.0,-1.0,2.0,0.0,-0.5,0.0,-2.5,4.0,0.0,3.0,1.0,2.0,-1.0,-1.0,0.0,-1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0
1310,2179,2008,4,SN,PHI,CHI,Soldier Field,65.0,75.0,8.0,NE,Cloudy,Grass,40.0,-3.0,20,24,CHI,4,0.0,7.0,-3.0,0.0,-1.0,-5.0,1.0,-26.0,4.0,-59.0,-8.0,-7.0,1.0,1.0,1.0,2.0,88.0,0.0,-36.0,1.0,39.0,-1.0,41.0,-20.0,-4.0,1.0,-1.0,2.0,0.0,-1.0,-3.0,-14.0,-2.0,0.0,-24.0,25.0,-2.0,-4.0,0.0,2.0,-8.0,-6.0,-5.0,3.0,1.0,-23.0,1.0,4.0,0.0,18.0,0.0,-2.0,4.0,4.0,-3.0,-8.0,1.0,-25.0,4.0,-28.0,-1.0,-15.0,1.0,11.0,0.0,-2.0,-4.0,-28.0,-1.0,23.0,-1.0,-34.0,0.0,-47.0,-3.0,-40.0,0.0,63.0,-7.0,-14.0,-8.0,-63.0,6.0,18.0,0.0,-4.0,-18.0,-115.0,-8.0,-70.0,-1.0,-19.0,2.0,30.0,-1.0,-5.0,-1.0,0.0,-7.0,-3.0,3.0,0.0,0.0,-2.0,-35.0,-5.0,3.0,-5.0,2.0,-4.0,0.0,-0.5,118.0,0.0,52.0,0.0,3.0,0.0,1.5,0.0,6.0,-1.0,-3.5,-6.0,4.0,-2.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
1311,2180,2008,4,MN,BAL,PIT,Heinz Field,65.0,75.0,3.0,SSW,Fair,Grass,33.5,5.5,20,23,PIT,3,0.0,-10.0,14.0,-4.0,-2.0,-5.0,2.0,-34.0,-5.0,28.0,-7.0,-2.0,-2.0,1.0,-1.0,-1.0,-99.0,2.0,21.0,-3.0,-64.0,-1.0,-1.0,-43.0,-3.0,0.0,-1.0,0.0,1.0,1.0,1.0,61.0,-3.0,-2.0,-11.0,25.0,-3.0,-3.0,0.0,0.0,-4.0,0.0,-2.0,-2.0,-2.0,-6.0,-2.0,-11.0,-2.0,-6.0,4.0,-4.0,-4.0,-10.0,2.0,3.0,-1.0,1.0,-5.0,-13.0,0.0,-14.0,0.0,-6.0,0.0,5.0,-6.0,3.0,2.0,5.0,-1.0,21.0,0.0,0.0,1.0,0.0,-4.0,-30.0,-11.0,-76.0,2.0,74.0,2.0,4.0,-1.0,-3.0,-1.0,-19.0,-1.0,11.0,-6.0,24.0,-2.0,-7.0,-2.0,2.0,-2.0,0.0,20.0,-3.0,-5.0,-1.0,-25.0,2.0,33.0,-3.0,-14.0,-5.0,-10.0,-29.0,-3.0,1.0,-38.0,-1.0,-77.0,0.0,0.0,0.0,-1.5,-2.5,-0.5,3.5,-1.0,-1.0,0.0,2.0,1.0,-4.0,-3.0,4.0,7.0,3.0,-3.0,-1.0,1.0,-3.0,-2.0,0.0
1312,2182,2008,5,SUN,TEN,BAL,M & T Bank Stadium,69.0,52.0,3.0,NNW,Partly Cloudy,FieldTurf,33.5,-3.0,13,10,TEN,-3,3.0,-3.0,7.0,-10.0,9.0,-2.0,1.0,84.0,17.0,-10.0,-5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,-1.0,-52.0,0.0,-10.0,13.0,9.0,0.0,1.0,-1.0,0.0,-1.0,0.0,-23.0,-2.0,0.0,6.0,-4.0,15.0,8.0,4.0,3.0,-3.0,-1.0,0.0,-2.0,1.0,15.0,-1.0,-20.0,4.0,15.0,4.0,10.0,11.0,44.0,0.0,12.0,-2.0,8.0,9.0,42.0,5.0,15.0,3.0,27.0,2.0,4.0,-2.0,-19.0,-4.0,-42.0,10.0,51.0,-1.0,17.0,-2.0,-4.0,-4.0,0.0,3.0,21.0,2.0,12.0,-9.0,-45.0,0.0,2.0,11.0,81.0,-3.0,8.0,0.0,15.0,-2.0,-33.0,1.0,-1.0,1.0,8.0,20.0,1.0,-1.0,1.0,18.0,-4.0,-33.0,0.0,3.0,-3.0,-11.0,0.0,0.0,0.0,-180.0,0.0,-26.0,0.0,1.0,0.0,11.0,0.0,2.5,-0.5,2.5,2.5,6.0,1.0,0.0,-1.0,0.0,-1.0,0.0,3.0,-1.0,0.0,-3.0,0.0,1.0,0.0
1313,2183,2008,5,SUN,SD,MIA,Dolphins Stadium,86.0,74.0,16.0,E,Partly Cloudy,Grass,44.5,-6.5,10,17,MIA,7,0.0,14.0,-7.0,0.0,8.0,4.0,1.0,109.0,19.0,81.0,1.0,9.0,-1.0,0.0,1.0,-2.0,-148.0,2.0,-2.0,-1.0,-31.0,0.0,0.0,-41.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,-1.0,1.0,37.0,4.0,19.0,6.0,7.0,6.0,8.0,4.0,5.0,-1.0,0.0,22.0,3.0,6.0,0.0,4.0,8.0,32.0,1.0,5.0,4.0,21.0,3.0,19.0,8.0,29.0,6.0,45.0,5.0,35.0,1.0,5.0,7.0,28.0,2.0,31.0,-4.0,7.0,-1.0,-17.0,-3.0,0.0,0.0,20.0,7.0,37.0,1.0,9.0,1.0,60.0,-8.0,-37.0,6.0,43.0,2.0,81.0,1.0,31.0,-3.0,-31.0,1.0,7.0,1.0,0.0,17.0,-6.0,-22.0,13.0,43.0,0.0,39.0,-2.0,10.0,-1.0,5.0,-12.0,-0.5,0.0,-134.0,-1.0,-170.0,1.0,-2.0,0.0,1.5,-1.0,10.5,3.0,6.0,6.0,7.0,7.0,7.0,-6.0,-2.0,-3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
1314,2185,2008,5,SUN,WAS,PHI,Lincoln Financial Field,66.0,68.0,4.0,NNW,Sunny,Grass,42.0,6.0,23,17,WAS,-6,14.0,-9.0,-7.0,-4.0,-7.0,-1.0,0.0,-149.0,-22.0,11.0,-1.0,0.0,-1.0,0.0,0.0,1.0,114.0,-2.0,30.0,3.0,46.0,0.0,0.0,9.0,-10.0,0.0,0.0,-1.0,0.0,-2.0,-1.0,-116.0,0.0,-1.0,-77.0,60.0,-15.0,-5.0,-5.0,-5.0,-2.0,3.0,-3.0,-2.0,-5.0,-61.0,-3.0,-7.0,-2.0,-28.0,-4.0,-17.0,0.0,0.0,0.0,-2.0,-8.0,-33.0,-7.0,-46.0,-8.0,-44.0,-7.0,-58.0,0.0,0.0,-1.0,-10.0,-3.0,-58.0,0.0,50.0,3.0,22.0,-1.0,-2.0,1.0,0.0,-2.0,61.0,0.0,-6.0,-5.0,-86.0,6.0,33.0,2.0,-16.0,0.0,57.0,-3.0,-33.0,1.0,-13.0,0.0,2.0,-2.0,4.0,15.0,6.0,81.0,-9.0,-38.0,-3.0,-11.0,2.0,5.0,1.0,-1.0,-9.0,0.0,-1.0,-100.0,-2.0,144.0,0.0,1.0,1.0,-11.5,1.0,-1.5,-3.0,-8.0,3.0,0.0,1.0,0.0,-3.0,-3.0,-3.0,0.0,1.0,0.0,-1.0,0.0,0.0,2.0,1.0
1315,2186,2008,5,SUN,CHI,DET,Ford Field,68.0,71.5,0.0,\N,Dome,FieldTurf,44.5,-3.5,34,7,CHI,-27,-3.0,-14.0,-7.0,-3.0,-4.0,-7.0,2.0,-43.0,-21.0,-197.0,5.0,-3.0,3.0,1.0,0.0,3.0,201.0,-4.0,-24.0,4.0,72.0,-1.0,-26.0,-4.0,-16.0,-3.0,0.0,-2.0,-1.0,-2.0,-2.0,-82.0,-4.0,-2.0,-19.0,-146.0,-6.0,-1.0,-3.0,-2.0,-8.0,-3.0,-3.0,-2.0,-3.0,3.0,-1.0,12.0,0.0,0.0,-6.0,-26.0,0.0,0.0,-6.0,-4.0,-5.0,-28.0,-9.0,-9.0,-7.0,-9.0,-5.0,-25.0,-1.0,-10.0,5.0,4.0,3.0,10.0,0.0,-15.0,2.0,-82.0,1.0,25.0,-7.0,-105.0,9.0,-51.0,2.0,-24.0,-7.0,-104.0,1.0,16.0,24.0,45.0,3.0,-123.0,0.0,-49.0,5.0,-25.0,3.0,-1.0,-5.0,-6.0,-28.0,-3.0,-96.0,0.0,0.0,0.0,0.0,-3.0,8.0,-5.0,-29.0,34.0,1.0,0.0,-95.0,2.0,177.0,0.0,-2.0,0.0,-7.0,-0.5,-12.0,2.0,-2.0,-2.5,10.0,-1.0,0.0,1.0,0.0,-3.0,-7.0,-1.0,0.0,3.0,0.0,1.0,0.0,0.0
1316,2187,2008,5,SUN,SEA,NYG,Giants Stadium,60.0,75.0,6.0,NNE,Cloudy,FieldTurf,43.5,7.5,6,44,NYG,38,11.0,10.0,10.0,7.0,12.0,4.0,-2.0,182.0,12.0,156.0,-1.0,6.0,-1.0,-1.0,0.0,-6.0,-273.0,4.0,41.0,-6.0,-139.0,1.0,44.0,27.0,13.0,5.0,2.0,3.0,0.0,1.0,1.0,38.0,4.0,3.0,171.0,126.0,17.0,11.0,4.0,2.0,6.0,0.0,6.0,0.0,3.0,95.0,4.0,50.0,-2.0,-5.0,-1.0,20.0,5.0,16.0,1.0,3.0,2.0,-1.0,11.0,107.0,2.0,67.0,-1.0,4.0,0.0,0.0,3.0,12.0,2.0,18.0,-10.0,-49.0,0.0,51.0,4.0,86.0,0.0,29.0,-1.0,98.0,-5.0,34.0,3.0,9.0,2.0,6.0,11.0,155.0,-2.0,49.0,2.0,83.0,-2.0,24.0,-1.0,3.0,4.0,-1.0,37.0,-2.0,110.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,29.0,-9.0,0.0,0.0,-18.0,0.0,-212.0,-1.0,-1.0,0.0,2.5,1.0,2.5,1.0,5.0,1.0,2.0,0.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-3.0,3.0,0.0
1317,2189,2008,5,SUN,NE,SF,Candlestick Park,67.0,52.0,8.0,NW,Sunny,Grass,41.0,-3.0,30,21,NE,-9,7.0,-10.0,-7.0,1.0,-7.0,-6.0,0.0,-68.0,-24.0,-111.0,-3.0,-8.0,-4.0,1.0,0.0,1.0,128.0,-1.0,-6.0,0.0,-19.0,-1.0,13.0,-19.0,-20.0,0.0,-2.0,2.0,0.0,-3.0,-3.0,-124.0,0.0,1.0,-18.0,-48.0,-11.0,-3.0,-4.0,-4.0,-8.0,-1.0,-3.0,-4.0,-2.0,12.0,-5.0,-39.0,-4.0,-8.0,-6.0,-15.0,-7.0,-12.0,0.0,-6.0,0.0,1.0,-11.0,-19.0,-9.0,-30.0,-4.0,-18.0,5.0,24.0,-8.0,-65.0,-3.0,-22.0,3.0,-25.0,4.0,38.0,0.0,-44.0,0.0,0.0,-9.0,-137.0,8.0,22.0,-2.0,-3.0,0.0,-4.0,-24.0,-211.0,-2.0,-12.0,-2.0,11.0,-3.0,-103.0,1.0,-9.0,0.0,-3.0,-5.0,1.0,-2.0,-3.0,-4.0,-6.0,-46.0,-5.0,-18.0,-3.0,22.0,-18.0,-1.0,0.0,-84.0,0.0,122.0,0.0,-1.0,0.0,-6.5,-0.5,-9.0,-7.0,-6.5,0.5,0.0,-5.0,-5.0,-5.0,-4.0,-6.0,0.0,1.0,-2.0,0.0,1.0,-1.0,1.0,0.0
1318,2191,2008,5,SUN,ATL,GB,Lambeau Field,60.0,49.0,8.0,S,Sunny,DD GrassMaster,41.0,4.0,27,24,ATL,-3,-10.0,0.0,3.0,4.0,-4.0,5.0,-2.0,-74.0,-11.0,110.0,11.0,9.0,2.0,0.0,0.0,0.0,-2.0,-2.0,-3.0,2.0,25.0,0.0,-16.0,82.0,3.0,0.0,-1.0,1.0,0.0,-1.0,0.0,-33.0,-2.0,-1.0,-44.0,46.0,-6.0,-1.0,-6.0,1.0,8.0,2.0,7.0,-1.0,0.0,-3.0,-2.0,-13.0,-6.0,-43.0,-5.0,-32.0,-2.0,-9.0,1.0,-12.0,3.0,38.0,-4.0,-21.0,-7.0,-49.0,0.0,-4.0,2.0,4.0,3.0,25.0,6.0,59.0,1.0,19.0,1.0,0.0,2.0,81.0,-3.0,-65.0,-3.0,-15.0,7.0,54.0,4.0,77.0,1.0,3.0,8.0,30.0,5.0,38.0,8.0,69.0,0.0,3.0,1.0,7.0,1.0,-11.0,-68.0,-4.0,-69.0,-8.0,-44.0,2.0,36.0,-6.0,-28.0,0.0,-2.0,9.0,0.0,0.0,-165.0,0.0,-5.0,0.0,-2.0,0.0,-4.5,1.0,-2.0,8.0,-3.5,0.0,-7.0,0.0,1.0,-1.0,-1.0,-3.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0
1319,2192,2008,5,SUN,CIN,DAL,Texas Stadium,87.0,32.0,0.0,\N,\N,AstroTurf,44.0,16.5,22,31,DAL,9,10.0,1.0,-7.0,5.0,4.0,-5.0,1.0,139.0,13.0,-33.0,-16.0,-9.0,-1.0,0.0,0.0,-1.0,-19.0,1.0,7.0,-3.0,-110.0,0.0,-28.0,8.0,4.0,2.0,1.0,1.0,0.0,-2.0,-2.0,-82.0,0.0,0.0,73.0,61.0,12.0,5.0,4.0,3.0,-7.0,-5.0,-3.0,1.0,3.0,53.0,4.0,36.0,1.0,2.0,-1.0,3.0,0.0,6.0,2.0,3.0,5.0,48.0,3.0,56.0,6.0,32.0,5.0,63.0,2.0,11.0,3.0,46.0,-2.0,-32.0,-11.0,-59.0,-1.0,-25.0,1.0,57.0,-2.0,-19.0,-15.0,-61.0,-4.0,-40.0,5.0,64.0,-2.0,-4.0,3.0,47.0,-6.0,-51.0,-7.0,42.0,-4.0,-24.0,-3.0,-4.0,-2.0,8.0,84.0,0.0,24.0,3.0,41.0,-3.0,40.0,3.0,14.0,-3.0,-17.0,-8.0,-1.0,0.0,-37.0,0.0,-12.0,0.0,1.0,0.0,-0.5,-0.5,5.5,0.0,8.0,-8.5,-4.0,3.0,1.0,-6.0,-2.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,1.0,0.0
1320,2193,2008,5,SN,PIT,JAC,Jacksonville Municipal Stadium,73.0,81.0,10.0,NE,Chance Rain,Grass,36.5,4.0,26,21,PIT,-5,7.0,-13.0,0.0,1.0,-4.0,-9.0,-1.0,-91.0,-7.0,-111.0,-9.0,-8.0,0.0,-1.0,0.0,1.0,35.0,-1.0,-15.0,1.0,27.0,1.0,72.0,-40.0,-7.0,0.0,1.0,-2.0,1.0,-2.0,-2.0,-61.0,-2.0,-1.0,-85.0,8.0,-5.0,-5.0,1.0,-1.0,-12.0,-6.0,-5.0,-1.0,-2.0,-44.0,0.0,0.0,0.0,0.0,-6.0,-52.0,0.0,0.0,0.0,0.0,1.0,5.0,-8.0,-85.0,1.0,4.0,0.0,-10.0,3.0,13.0,-3.0,-18.0,-1.0,-50.0,-3.0,-64.0,0.0,0.0,3.0,42.0,-5.0,-19.0,-11.0,-130.0,1.0,13.0,-3.0,-21.0,4.0,29.0,-3.0,-105.0,-5.0,-77.0,-6.0,-55.0,2.0,21.0,0.0,-7.0,-1.0,-5.0,-34.0,-10.0,-48.0,-3.0,-47.0,3.0,-18.0,-4.0,-9.0,-7.0,-18.0,2.0,3.0,0.0,-78.0,-1.0,20.0,0.0,0.0,0.0,-3.0,0.5,0.0,-4.0,-6.0,-1.5,-3.0,2.0,0.0,0.0,-2.0,-2.0,7.0,-2.0,0.0,-1.0,0.0,0.0,1.0,-1.0
